transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status,grid_region,smart_meter_id,grid_demand_state,weather_condition,energy_source,carbon_tax_fee
TXN2868,2025-02-14 10:36:13,U9355,Dealer,Sell,41.6,39.58,1646.53,25,High,TDKE,1,Slice_A,Success,South_Zone,MTR-0217,Normal,Cloudy,Natural Gas,83.2
TXN3399,2025-02-14 10:17:28,U4232,Dealer,Buy,78.42,36.56,2867.04,10,Low,RSA,0,Slice_B,Failed,Metro_Hub,MTR-0020,Normal,Heatwave,Solar,0.0
TXN8354,2025-02-14 10:46:29,U6295,Authority,,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0157,Normal,Stormy,Coal,0.0
TXN8682,2025-02-14 10:30:11,U5961,Supplier,Buy,41.67,30.74,1280.94,19,Medium,AES,1,Slice_A,Pending,Rural_Grid,MTR-0472,Normal,Cloudy,Coal,187.52
TXN5703,2025-02-14 10:05:14,U2479,Authority,,0.0,0.0,0.0,24,Low,RSA,0,Slice_B,Failed,Metro_Hub,MTR-0488,Normal,Stormy,Natural Gas,0.0
TXN1672,2025-02-14 10:30:42,U4084,Supplier,Sell,55.12,39.58,2181.65,19,High,TDKE,1,Slice_B,Failed,Metro_Hub,MTR-0311,Normal,Clear Night,Hydro,0.0
TXN2381,2025-02-14 10:34:26,U3827,Dealer,Buy,73.69,39.91,2940.97,21,Low,AES,0,Slice_B,Pending,North_Zone,MTR-0498,Normal,Stormy,Natural Gas,147.38
TXN5634,2025-02-14 10:26:26,U7697,Supplier,Buy,81.03,36.47,2955.16,7,Medium,AES,1,Slice_C,Failed,Industrial_Park,MTR-0328,Normal,Heatwave,Solar,0.0
TXN7333,2025-02-14 10:19:23,U5128,Authority,,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Success,North_Zone,MTR-0016,Normal,Cloudy,Wind,0.0
TXN3317,2025-02-14 10:23:52,U6082,Authority,,0.0,0.0,0.0,27,Low,RSA,0,Slice_A,Failed,North_Zone,MTR-0218,Normal,Stormy,Coal,0.0
TXN2388,2025-02-14 10:21:08,U7171,Authority,,0.0,0.0,0.0,30,Medium,AES,1,Slice_C,Failed,Metro_Hub,MTR-0006,Normal,Cloudy,Wind,0.0
TXN9624,2025-02-14 10:06:22,U7937,Authority,,0.0,0.0,0.0,16,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0256,Normal,Clear Night,Coal,0.0
TXN3953,2025-02-14 10:14:37,U6598,Supplier,Buy,30.39,31.38,953.64,7,Medium,AES,1,Slice_C,Failed,South_Zone,MTR-0373,Normal,Stormy,Natural Gas,60.78
TXN9626,2025-02-14 10:02:34,U6517,Authority,,0.0,0.0,0.0,9,Low,RSA,0,Slice_A,Success,Metro_Hub,MTR-0470,Normal,Cloudy,Wind,0.0
TXN3962,2025-02-14 10:56:45,U3712,Authority,,0.0,0.0,0.0,19,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0492,Normal,Stormy,Hydro,0.0
TXN4891,2025-02-14 10:30:19,U5668,Authority,,0.0,0.0,0.0,30,Medium,AES,1,Slice_C,Success,Industrial_Park,MTR-0290,Normal,Heatwave,Hydro,0.0
TXN6070,2025-02-14 10:55:12,U8684,Dealer,Sell,71.05,35.7,2536.49,19,Medium,RSA,1,Slice_B,Failed,Industrial_Park,MTR-0336,Normal,Cloudy,Hydro,0.0
TXN9641,2025-02-14 10:28:34,U3655,Dealer,Buy,88.57,30.52,2703.16,20,Medium,AES,1,Slice_C,Failed,Industrial_Park,MTR-0325,Normal,Sunny,Solar,0.0
TXN3042,2025-02-14 10:19:27,U2374,Dealer,Sell,50.44,35.13,1771.96,18,High,TDKE,1,Slice_A,Pending,Rural_Grid,MTR-0480,Normal,Sunny,Natural Gas,100.88
TXN6727,2025-02-14 10:01:49,U7797,Dealer,Sell,55.18,32.36,1785.62,7,Medium,AES,1,Slice_A,Pending,Metro_Hub,MTR-0243,Normal,Stormy,Natural Gas,110.36
TXN2623,2025-02-14 10:57:17,U6493,Dealer,Buy,13.45,39.17,526.84,20,Low,AES,0,Slice_C,Pending,Metro_Hub,MTR-0216,Normal,Cloudy,Natural Gas,26.9
TXN8349,2025-02-14 10:42:00,U1086,Dealer,Buy,33.03,38.35,1266.7,22,Low,RSA,0,Slice_A,Pending,Metro_Hub,MTR-0015,Normal,Cloudy,Wind,0.0
TXN4893,2025-02-14 10:20:33,U2996,Dealer,Buy,47.78,37.94,1812.77,19,High,TDKE,1,Slice_A,Pending,Industrial_Park,MTR-0034,Normal,Heatwave,Solar,0.0
TXN9782,2025-02-14 10:01:07,U9443,Authority,,0.0,0.0,0.0,12,Low,AES,0,Slice_B,Pending,South_Zone,MTR-0262,Normal,Heatwave,Coal,0.0
TXN1025,2025-02-14 10:41:58,U6780,Dealer,Sell,26.86,36.68,985.22,21,Medium,AES,1,Slice_C,Failed,Industrial_Park,MTR-0306,Normal,Clear Night,Hydro,0.0
TXN9312,2025-02-14 10:53:41,U9316,Authority,,0.0,0.0,0.0,5,Medium,RSA,1,Slice_A,Failed,Metro_Hub,MTR-0267,Normal,Clear Night,Hydro,0.0
TXN7338,2025-02-14 10:25:29,U5155,Authority,,0.0,0.0,0.0,5,Medium,AES,1,Slice_B,Success,South_Zone,MTR-0461,Normal,Sunny,Hydro,0.0
TXN2698,2025-02-14 10:52:40,U6447,Dealer,Buy,41.71,33.39,1392.7,25,High,TDKE,1,Slice_C,Pending,North_Zone,MTR-0146,Normal,Sunny,Solar,0.0
TXN8840,2025-02-14 10:43:07,U3986,Dealer,Buy,74.44,39.44,2935.91,6,Medium,AES,1,Slice_A,Success,South_Zone,MTR-0094,Normal,Clear Night,Natural Gas,148.88
TXN1686,2025-02-14 10:21:32,U6080,Authority,,0.0,0.0,0.0,17,Low,RSA,0,Slice_B,Success,South_Zone,MTR-0388,Normal,Cloudy,Coal,0.0
TXN4131,2025-02-14 10:19:31,U6848,Dealer,Sell,34.59,37.99,1314.07,18,Medium,RSA,1,Slice_B,Pending,Metro_Hub,MTR-0043,Normal,Sunny,Natural Gas,69.18
TXN4060,2025-02-14 10:33:52,U9151,Supplier,Sell,82.1,37.27,3059.87,7,Medium,AES,1,Slice_C,Pending,Metro_Hub,MTR-0382,Normal,Heatwave,Solar,0.0
TXN6262,2025-02-14 10:07:00,U2311,Supplier,Sell,37.58,36.03,1354.01,18,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0409,Normal,Clear Night,Coal,169.11
TXN6759,2025-02-14 10:30:31,U1693,Authority,,0.0,0.0,0.0,16,Low,RSA,0,Slice_B,Failed,South_Zone,MTR-0476,Normal,Heatwave,Coal,0.0
TXN1939,2025-02-14 10:05:07,U7655,Supplier,Buy,95.75,31.43,3009.42,24,Low,RSA,0,Slice_A,Success,Rural_Grid,MTR-0380,Normal,Sunny,Hydro,0.0
TXN2101,2025-02-14 10:16:06,U7001,Supplier,Sell,95.45,30.32,2894.04,9,Low,RSA,0,Slice_B,Pending,North_Zone,MTR-0366,Normal,Sunny,Natural Gas,190.9
TXN8273,2025-02-14 10:52:05,U2259,Authority,,0.0,0.0,0.0,9,Low,RSA,0,Slice_B,Pending,Industrial_Park,MTR-0473,Normal,Cloudy,Hydro,0.0
TXN5566,2025-02-14 10:17:02,U2858,Dealer,Buy,54.91,33.87,1859.8,22,High,TDKE,1,Slice_B,Pending,North_Zone,MTR-0244,Normal,Cloudy,Coal,247.09
TXN8311,2025-02-14 10:14:38,U5678,Authority,,0.0,0.0,0.0,20,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0351,Normal,Heatwave,Hydro,0.0
TXN2213,2025-02-14 10:30:51,U3828,Authority,,0.0,0.0,0.0,19,High,TDKE,1,Slice_C,Pending,Metro_Hub,MTR-0488,Normal,Clear Night,Wind,0.0
TXN6692,2025-02-14 10:48:26,U2063,Authority,,0.0,0.0,0.0,22,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0057,Normal,Stormy,Natural Gas,0.0
TXN3852,2025-02-14 10:54:10,U6922,Authority,,0.0,0.0,0.0,12,High,TDKE,1,Slice_A,Success,South_Zone,MTR-0391,Normal,Stormy,Hydro,0.0
TXN4878,2025-02-14 10:53:57,U9094,Dealer,Sell,59.86,33.69,2016.68,30,Low,AES,0,Slice_C,Success,Rural_Grid,MTR-0164,Normal,Sunny,Solar,0.0
TXN2077,2025-02-14 10:21:06,U7523,Authority,,0.0,0.0,0.0,28,Medium,RSA,1,Slice_B,Failed,South_Zone,MTR-0460,Normal,Clear Night,Hydro,0.0
TXN2208,2025-02-14 10:08:33,U6194,Authority,,0.0,0.0,0.0,7,Medium,RSA,1,Slice_C,Failed,Industrial_Park,MTR-0319,Normal,Cloudy,Wind,0.0
TXN6644,2025-02-14 10:08:45,U3981,Dealer,Sell,55.26,38.68,2137.46,8,Low,AES,0,Slice_B,Success,South_Zone,MTR-0476,Normal,Heatwave,Natural Gas,110.52
TXN3653,2025-02-14 10:22:01,U4694,Supplier,Sell,86.13,32.51,2800.09,25,Low,RSA,0,Slice_A,Failed,Industrial_Park,MTR-0079,Normal,Sunny,Coal,387.58
TXN5961,2025-02-14 10:41:56,U9740,Dealer,Buy,63.26,35.81,2265.34,10,Low,RSA,0,Slice_C,Success,North_Zone,MTR-0247,Normal,Cloudy,Hydro,0.0
TXN1464,2025-02-14 10:05:32,U1744,Authority,,0.0,0.0,0.0,29,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0382,Normal,Sunny,Hydro,0.0
TXN7825,2025-02-14 10:42:11,U1496,Supplier,Sell,67.77,33.02,2237.77,12,Low,RSA,0,Slice_B,Pending,North_Zone,MTR-0084,Normal,Clear Night,Natural Gas,135.54
TXN2195,2025-02-14 10:47:00,U1981,Dealer,Sell,47.41,34.64,1642.28,15,Low,AES,0,Slice_B,Failed,Rural_Grid,MTR-0474,Normal,Stormy,Coal,213.34
TXN6231,2025-02-14 10:50:07,U6658,Supplier,Buy,78.46,35.15,2757.87,8,Medium,AES,1,Slice_B,Success,Industrial_Park,MTR-0244,Normal,Stormy,Wind,0.0
TXN5382,2025-02-14 10:30:41,U5061,Dealer,Buy,14.55,39.45,574.0,24,Medium,AES,1,Slice_A,Pending,North_Zone,MTR-0444,Normal,Stormy,Natural Gas,29.1
TXN6123,2025-02-14 10:12:57,U3610,Supplier,Sell,54.89,33.09,1816.31,5,High,TDKE,1,Slice_B,Failed,South_Zone,MTR-0106,Normal,Stormy,Natural Gas,109.78
TXN8491,2025-02-14 10:16:26,U4524,Authority,,0.0,0.0,0.0,16,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0043,Normal,Cloudy,Wind,0.0
TXN9108,2025-02-14 10:40:47,U8710,Supplier,Buy,86.25,34.31,2959.24,13,Low,RSA,0,Slice_B,Pending,North_Zone,MTR-0117,Normal,Cloudy,Hydro,0.0
TXN1741,2025-02-14 10:27:20,U1838,Authority,,0.0,0.0,0.0,22,High,TDKE,1,Slice_B,Failed,Rural_Grid,MTR-0036,Normal,Clear Night,Hydro,0.0
TXN5728,2025-02-14 10:05:01,U7329,Authority,,0.0,0.0,0.0,19,Low,RSA,0,Slice_C,Failed,South_Zone,MTR-0241,Normal,Clear Night,Wind,0.0
TXN2946,2025-02-14 10:08:47,U2584,Supplier,Sell,81.54,33.39,2722.62,16,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0142,Normal,Heatwave,Solar,0.0
TXN9341,2025-02-14 10:27:24,U9193,Dealer,Buy,13.5,37.14,501.39,30,Medium,RSA,1,Slice_A,Failed,Metro_Hub,MTR-0318,Normal,Stormy,Natural Gas,27.0
TXN9446,2025-02-14 10:09:32,U6373,Authority,,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0369,Normal,Clear Night,Hydro,0.0
TXN5902,2025-02-14 10:40:31,U6511,Authority,,0.0,0.0,0.0,21,Low,RSA,0,Slice_C,Failed,Metro_Hub,MTR-0452,Normal,Clear Night,Coal,0.0
TXN5911,2025-02-14 10:32:25,U1272,Supplier,Sell,70.64,39.8,2811.47,23,Medium,AES,1,Slice_C,Pending,Industrial_Park,MTR-0187,Normal,Cloudy,Coal,317.88
TXN5350,2025-02-14 10:44:45,U4728,Authority,,0.0,0.0,0.0,6,Low,RSA,0,Slice_A,Failed,Industrial_Park,MTR-0294,Normal,Heatwave,Natural Gas,0.0
TXN7229,2025-02-14 10:10:05,U4968,Dealer,Buy,27.17,34.41,934.92,18,High,TDKE,1,Slice_B,Failed,Metro_Hub,MTR-0026,Normal,Clear Night,Coal,122.27
TXN4340,2025-02-14 10:28:00,U9221,Authority,,0.0,0.0,0.0,20,Low,AES,0,Slice_C,Success,Industrial_Park,MTR-0418,Normal,Sunny,Coal,0.0
TXN9498,2025-02-14 10:14:09,U6325,Authority,,0.0,0.0,0.0,20,Low,RSA,0,Slice_B,Success,Rural_Grid,MTR-0213,Normal,Stormy,Coal,0.0
TXN8531,2025-02-14 10:36:23,U6608,Authority,,0.0,0.0,0.0,16,Low,RSA,0,Slice_C,Pending,Metro_Hub,MTR-0479,Normal,Cloudy,Coal,0.0
TXN4150,2025-02-14 10:16:49,U5571,Authority,,0.0,0.0,0.0,14,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0115,Normal,Clear Night,Hydro,0.0
TXN4396,2025-02-14 10:47:07,U9011,Supplier,Sell,41.39,39.34,1628.28,30,Low,RSA,0,Slice_B,Success,North_Zone,MTR-0064,Normal,Stormy,Hydro,0.0
TXN9899,2025-02-14 10:25:55,U7464,Supplier,Buy,36.14,32.88,1188.28,27,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0029,Normal,Sunny,Solar,0.0
TXN5201,2025-02-14 10:51:01,U8849,Dealer,Buy,84.52,32.71,2764.65,22,Low,RSA,0,Slice_A,Success,South_Zone,MTR-0416,Normal,Sunny,Natural Gas,169.04
TXN4920,2025-02-14 10:16:33,U1831,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Success,Industrial_Park,MTR-0369,Normal,Cloudy,Wind,0.0
TXN1860,2025-02-14 10:06:50,U7771,Supplier,Sell,19.05,37.71,718.38,5,Low,AES,0,Slice_B,Failed,South_Zone,MTR-0202,Normal,Clear Night,Wind,0.0
TXN8793,2025-02-14 10:32:35,U4267,Supplier,Sell,35.69,30.59,1091.76,29,High,TDKE,1,Slice_C,Failed,Rural_Grid,MTR-0441,Normal,Stormy,Natural Gas,71.38
TXN4804,2025-02-14 10:36:31,U1611,Dealer,Sell,89.4,31.76,2839.34,6,Medium,RSA,1,Slice_A,Failed,North_Zone,MTR-0107,Normal,Stormy,Natural Gas,178.8
TXN5742,2025-02-14 10:59:51,U1613,Dealer,Sell,61.12,31.07,1899.0,15,Medium,RSA,1,Slice_C,Failed,Metro_Hub,MTR-0301,Normal,Clear Night,Hydro,0.0
TXN9590,2025-02-14 10:33:43,U3198,Authority,,0.0,0.0,0.0,19,Medium,AES,1,Slice_A,Pending,North_Zone,MTR-0484,Normal,Stormy,Natural Gas,0.0
TXN3662,2025-02-14 10:49:54,U8518,Authority,,0.0,0.0,0.0,13,Low,AES,0,Slice_A,Failed,Rural_Grid,MTR-0131,Normal,Sunny,Hydro,0.0
TXN6523,2025-02-14 10:53:58,U5833,Authority,,0.0,0.0,0.0,26,High,TDKE,1,Slice_A,Failed,North_Zone,MTR-0218,Normal,Sunny,Hydro,0.0
TXN7643,2025-02-14 10:56:27,U8007,Authority,,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0249,Normal,Sunny,Hydro,0.0
TXN2562,2025-02-14 10:12:36,U3303,Supplier,Sell,94.22,30.07,2833.2,17,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0170,Normal,Stormy,Wind,0.0
TXN6400,2025-02-14 10:20:36,U1187,Supplier,Sell,72.35,30.62,2215.36,8,Medium,RSA,1,Slice_A,Pending,North_Zone,MTR-0154,Normal,Sunny,Solar,0.0
TXN9233,2025-02-14 10:48:01,U6095,Authority,,0.0,0.0,0.0,8,Low,RSA,0,Slice_B,Failed,Rural_Grid,MTR-0089,Normal,Sunny,Solar,0.0
TXN4618,2025-02-14 10:14:57,U3188,Supplier,Buy,50.95,39.89,2032.4,16,Medium,RSA,1,Slice_C,Failed,Industrial_Park,MTR-0128,Normal,Cloudy,Wind,0.0
TXN4578,2025-02-14 10:52:00,U5054,Authority,,0.0,0.0,0.0,29,Low,AES,0,Slice_C,Pending,Industrial_Park,MTR-0235,Normal,Cloudy,Coal,0.0
TXN9653,2025-02-14 10:48:02,U6927,Dealer,Buy,15.56,35.48,552.07,21,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0058,Normal,Stormy,Natural Gas,31.12
TXN3455,2025-02-14 10:11:13,U6375,Authority,,0.0,0.0,0.0,19,High,TDKE,1,Slice_C,Success,Rural_Grid,MTR-0137,Normal,Stormy,Wind,0.0
TXN9008,2025-02-14 10:06:12,U9361,Supplier,Buy,50.81,35.13,1784.96,19,Low,AES,0,Slice_C,Pending,South_Zone,MTR-0003,Normal,Sunny,Natural Gas,101.62
TXN6049,2025-02-14 10:49:22,U1356,Supplier,Sell,83.48,37.46,3127.16,23,High,TDKE,1,Slice_A,Pending,Rural_Grid,MTR-0437,Normal,Sunny,Natural Gas,166.96
TXN6644,2025-02-14 10:47:48,U2044,Authority,,0.0,0.0,0.0,6,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0017,Normal,Sunny,Natural Gas,0.0
TXN5703,2025-02-14 10:27:54,U3948,Dealer,Sell,43.7,38.91,1700.37,19,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0154,Normal,Sunny,Hydro,0.0
TXN9835,2025-02-14 10:09:04,U6697,Dealer,Buy,99.36,33.93,3371.28,9,Low,AES,0,Slice_A,Success,Metro_Hub,MTR-0126,Normal,Stormy,Natural Gas,198.72
TXN5888,2025-02-14 10:31:36,U9920,Supplier,Sell,84.1,32.48,2731.57,16,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0151,Normal,Stormy,Natural Gas,168.2
TXN2848,2025-02-14 10:02:11,U7868,Authority,,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Success,Industrial_Park,MTR-0469,Normal,Heatwave,Natural Gas,0.0
TXN2102,2025-02-14 10:06:53,U1550,Supplier,Buy,32.03,30.44,974.99,19,High,TDKE,1,Slice_C,Success,Rural_Grid,MTR-0457,Normal,Heatwave,Coal,144.13
TXN1924,2025-02-14 10:09:33,U9255,Supplier,Buy,83.42,37.32,3113.23,15,Low,RSA,0,Slice_A,Pending,Industrial_Park,MTR-0484,Normal,Stormy,Coal,375.39
TXN3347,2025-02-14 10:45:04,U9540,Dealer,Sell,37.05,30.61,1134.1,23,Low,AES,0,Slice_C,Failed,Rural_Grid,MTR-0271,Normal,Stormy,Wind,0.0
TXN7999,2025-02-14 10:37:56,U9120,Dealer,Sell,94.74,36.71,3477.91,30,Low,RSA,0,Slice_C,Pending,Metro_Hub,MTR-0390,Normal,Stormy,Natural Gas,189.48
TXN7688,2025-02-14 10:10:11,U5913,Supplier,Buy,77.9,34.74,2706.25,12,Medium,AES,1,Slice_B,Success,Industrial_Park,MTR-0415,Normal,Heatwave,Solar,0.0
TXN7761,2025-02-14 10:28:26,U9683,Dealer,Sell,31.86,32.03,1020.48,25,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0363,Normal,Clear Night,Wind,0.0
TXN2514,2025-02-14 10:36:33,U4120,Dealer,Sell,43.95,36.05,1584.4,6,High,TDKE,1,Slice_A,Failed,North_Zone,MTR-0053,Normal,Cloudy,Natural Gas,87.9
TXN4555,2025-02-14 10:32:43,U4422,Supplier,Sell,96.13,30.15,2898.32,11,Low,AES,0,Slice_C,Pending,North_Zone,MTR-0022,Normal,Sunny,Solar,0.0
TXN4974,2025-02-14 10:47:29,U4350,Supplier,Buy,59.69,37.76,2253.89,17,Medium,RSA,1,Slice_B,Pending,South_Zone,MTR-0151,Normal,Sunny,Solar,0.0
TXN6892,2025-02-14 10:35:00,U9147,Supplier,Buy,82.25,37.22,3061.34,29,Medium,AES,1,Slice_B,Pending,Metro_Hub,MTR-0404,Normal,Cloudy,Natural Gas,164.5
TXN7781,2025-02-14 10:03:07,U4625,Authority,,0.0,0.0,0.0,9,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0021,Normal,Sunny,Solar,0.0
TXN7841,2025-02-14 10:20:09,U3497,Dealer,Sell,30.7,35.7,1095.99,12,Medium,RSA,1,Slice_B,Pending,Rural_Grid,MTR-0333,Normal,Sunny,Hydro,0.0
TXN9037,2025-02-14 10:31:27,U3756,Authority,,0.0,0.0,0.0,30,Medium,AES,1,Slice_A,Failed,Metro_Hub,MTR-0102,Normal,Sunny,Coal,0.0
TXN9954,2025-02-14 10:33:20,U4015,Authority,,0.0,0.0,0.0,25,High,TDKE,1,Slice_C,Success,Metro_Hub,MTR-0470,Normal,Sunny,Solar,0.0
TXN2217,2025-02-14 10:55:50,U1794,Dealer,Sell,22.37,36.31,812.25,7,Low,AES,0,Slice_A,Success,North_Zone,MTR-0247,Normal,Sunny,Hydro,0.0
TXN9285,2025-02-14 10:31:07,U7114,Dealer,Sell,69.34,30.16,2091.29,22,Low,RSA,0,Slice_A,Success,South_Zone,MTR-0390,Normal,Clear Night,Hydro,0.0
TXN9673,2025-02-14 10:49:18,U5501,Authority,,0.0,0.0,0.0,14,High,TDKE,1,Slice_C,Failed,Rural_Grid,MTR-0462,Normal,Heatwave,Solar,0.0
TXN8054,2025-02-14 10:55:02,U3937,Dealer,Buy,57.19,32.41,1853.53,24,Low,RSA,0,Slice_B,Pending,Industrial_Park,MTR-0410,Normal,Sunny,Natural Gas,114.38
TXN7502,2025-02-14 10:05:23,U7112,Supplier,Sell,60.85,39.9,2427.91,12,Medium,AES,1,Slice_C,Failed,Rural_Grid,MTR-0237,Normal,Cloudy,Coal,273.82
TXN1519,2025-02-14 10:06:22,U7640,Supplier,Sell,59.74,30.56,1825.65,5,Low,AES,0,Slice_A,Pending,Rural_Grid,MTR-0353,Normal,Heatwave,Solar,0.0
TXN8109,2025-02-14 10:44:01,U6427,Authority,,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Success,Industrial_Park,MTR-0379,Normal,Heatwave,Hydro,0.0
TXN8790,2025-02-14 10:18:30,U1762,Dealer,Sell,90.94,35.64,3241.1,6,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0303,Normal,Stormy,Wind,0.0
TXN4394,2025-02-14 10:40:04,U3362,Authority,,0.0,0.0,0.0,17,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0286,Normal,Cloudy,Wind,0.0
TXN4939,2025-02-14 10:38:41,U7375,Authority,,0.0,0.0,0.0,22,Medium,RSA,1,Slice_C,Success,Rural_Grid,MTR-0041,Normal,Sunny,Coal,0.0
TXN2284,2025-02-14 10:34:11,U6666,Dealer,Buy,49.34,38.39,1894.16,15,Low,RSA,0,Slice_B,Success,Rural_Grid,MTR-0289,Normal,Cloudy,Coal,222.03
TXN5478,2025-02-14 10:53:29,U8381,Supplier,Buy,42.02,39.41,1656.01,18,High,TDKE,1,Slice_C,Failed,South_Zone,MTR-0293,Normal,Stormy,Wind,0.0
TXN7227,2025-02-14 10:05:51,U5839,Dealer,Buy,17.38,31.54,548.17,27,Low,AES,0,Slice_C,Pending,Rural_Grid,MTR-0321,Normal,Cloudy,Natural Gas,34.76
TXN6188,2025-02-14 10:24:37,U2745,Dealer,Buy,94.87,34.45,3268.27,29,Medium,AES,1,Slice_A,Success,Metro_Hub,MTR-0427,Normal,Sunny,Natural Gas,189.74
TXN4070,2025-02-14 10:29:25,U8353,Authority,,0.0,0.0,0.0,22,Low,RSA,0,Slice_A,Success,Industrial_Park,MTR-0150,Normal,Clear Night,Hydro,0.0
TXN2468,2025-02-14 10:24:09,U2524,Authority,,0.0,0.0,0.0,24,Medium,RSA,1,Slice_A,Pending,Industrial_Park,MTR-0419,Normal,Clear Night,Natural Gas,0.0
TXN7779,2025-02-14 10:26:28,U2387,Authority,,0.0,0.0,0.0,22,High,TDKE,1,Slice_C,Failed,South_Zone,MTR-0146,Normal,Clear Night,Coal,0.0
TXN3778,2025-02-14 10:46:47,U7237,Dealer,Buy,34.2,32.68,1117.66,9,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0010,Normal,Cloudy,Coal,153.9
TXN5521,2025-02-14 10:28:44,U5911,Supplier,Buy,42.5,39.44,1676.2,28,Low,RSA,0,Slice_C,Failed,Rural_Grid,MTR-0058,Normal,Stormy,Natural Gas,85.0
TXN4203,2025-02-14 10:31:15,U2752,Dealer,Sell,10.61,33.96,360.32,24,Medium,RSA,1,Slice_B,Pending,Metro_Hub,MTR-0052,Normal,Cloudy,Natural Gas,21.22
TXN8055,2025-02-14 10:55:40,U3230,Supplier,Sell,64.29,36.95,2375.52,20,Medium,AES,1,Slice_B,Pending,South_Zone,MTR-0037,Normal,Clear Night,Natural Gas,128.58
TXN5775,2025-02-14 10:50:10,U9044,Authority,,0.0,0.0,0.0,30,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0364,Normal,Stormy,Coal,0.0
TXN5592,2025-02-14 10:55:44,U7437,Supplier,Buy,93.89,32.0,3004.48,22,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0366,Normal,Cloudy,Natural Gas,187.78
TXN1440,2025-02-14 10:49:38,U8563,Authority,,0.0,0.0,0.0,11,Medium,RSA,1,Slice_C,Success,Rural_Grid,MTR-0393,Normal,Sunny,Hydro,0.0
TXN7703,2025-02-14 10:45:56,U9180,Dealer,Sell,31.78,36.59,1162.83,27,Medium,RSA,1,Slice_A,Pending,Rural_Grid,MTR-0025,Normal,Heatwave,Solar,0.0
TXN8851,2025-02-14 10:39:44,U7566,Authority,,0.0,0.0,0.0,21,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0474,Normal,Cloudy,Coal,0.0
TXN6890,2025-02-14 10:47:53,U9796,Authority,,0.0,0.0,0.0,25,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0031,Normal,Heatwave,Hydro,0.0
TXN6816,2025-02-14 10:11:21,U1725,Authority,,0.0,0.0,0.0,25,Low,RSA,0,Slice_B,Pending,Metro_Hub,MTR-0314,Normal,Sunny,Coal,0.0
TXN2735,2025-02-14 10:00:43,U2615,Supplier,Buy,55.96,35.19,1969.23,23,Low,AES,0,Slice_B,Pending,Metro_Hub,MTR-0074,Normal,Sunny,Solar,0.0
TXN7408,2025-02-14 10:31:36,U9199,Dealer,Sell,99.79,34.83,3475.69,14,Medium,AES,1,Slice_A,Failed,Industrial_Park,MTR-0226,Normal,Clear Night,Coal,449.06
TXN3321,2025-02-14 10:23:46,U6110,Supplier,Sell,80.58,35.21,2837.22,16,Medium,AES,1,Slice_B,Failed,Rural_Grid,MTR-0139,Normal,Heatwave,Solar,0.0
TXN8412,2025-02-14 10:21:46,U2100,Supplier,Buy,82.92,31.15,2582.96,15,Low,AES,0,Slice_C,Success,Rural_Grid,MTR-0165,Normal,Heatwave,Natural Gas,165.84
TXN4996,2025-02-14 10:35:13,U3858,Authority,,0.0,0.0,0.0,10,Medium,RSA,1,Slice_B,Success,Industrial_Park,MTR-0083,Normal,Stormy,Wind,0.0
TXN7636,2025-02-14 10:42:59,U4022,Dealer,Sell,45.6,37.37,1704.07,11,Medium,RSA,1,Slice_B,Success,Rural_Grid,MTR-0128,Normal,Heatwave,Coal,205.2
